Date,Site_location,Region,Site_number.x,Species_name,Collection_no,Plant_no,Porometer_no,Laser.gun_no,SPAD_or_CCM,Team_no,Height,Canopy_1,Canopy_2,Branch_order,Time,Wind_speed,Air_temp,Humidity,Leaf_orientation,Leaf_temp_upper,Leaf_temp_lower,Leaf_surface_in_sun,Conductance_lower,Chamber_temp_lower,Conductance_upper,Chamber_temp_upper,Chlorophyll.1,Chlorophyll.2,Chlorophyll.3,Internode_dia_.1,Internode_dia_2,Soil.depth,fwt_lam_pet,Plant_age,Age_of_oldest_leaf,Antho_1,Antho_2,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,dwt_pet,petiole_present,perimeter,photoshop_area,percent_canopy_openness,dark_qP,dark_qN,dark_qL,dark_NPQ,dark_Y_NO,Y_NPQ,Fo,Fm,Fv_over_Fm,light_F,light_Fm.,PAR,Light_Temp,Light_Yield,ETR,count,order,atlas_name,new_growth_form,resprouter,polymorphic,pollinator,dominant_color,dominant_color_class,polymorphism_rare,polymorph_type,wood_density,LMA,Canopy_area,LWratio,FWC,LDMC,Succulence,Chl_as_CCI,Stomatal_size_top,Stomatal_density_top,Stomatal_pore_index_top,Stomatal_size_bottom,Stomatal_density_bottom,Stomatal_pore_index_bottom,altitude,aspect,soil_rockiness,soil_type,soil_collection_bag_.,soil_moisture_field,soil_moisture_dry,vegetation_type,disturbance,Site_number.1,site,code,Soil,pH,Resistance,H_cmol_kg,Stone_vol_perc,P_mg_kg,K_mg_kg,Na_cmol_kg,K_cmol_kg,Ca_cmol_kg,Mg_cmol_kg,Cu_mg_kg,Zn_mg_kg,Mn_mg_kg,B_mg_kg,Fe_mg_kg,C_perc,Clay_perc,Silt_perc,Sand_perc,Classification,Na_perc,K_perc,Ca_perc,Mg_perc,TValue_cmol_kg,CDD,CFD,CSU,ECAr20mm,FD,GDD,MAP,MATmax,MATmin,MMP.01,MMP.02,MMP.03,MMP.04,MMP.05,MMP.06,MMP.07,MMP.08,MMP.09,MMP.10,MMP.11,MMP.12,MMTmax.01,MMTmax.02,MMTmax.03,MMTmax.04,MMTmax.05,MMTmax.06,MMTmax.07,MMTmax.08,MMTmax.09,MMTmax.10,MMTmax.11,MMTmax.12,MMTmin.01,MMTmin.02,MMTmin.03,MMTmin.04,MMTmin.05,MMTmin.06,MMTmin.07,MMTmin.08,MMTmin.09,MMTmin.10,MMTmin.11,MMTmin.12,MTmax.01,MTmax.02,MTmax.03,MTmax.04,MTmax.05,MTmax.06,MTmax.07,MTmax.08,MTmax.09,MTmax.10,MTmax.11,MTmax.12,MTmin.01,MTmin.02,MTmin.03,MTmin.04,MTmin.05,MTmin.06,MTmin.07,MTmin.08,MTmin.09,MTmin.10,MTmin.11,MTmin.12,rr2,sdii,SU,MAT
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,1,1,1,CCM,1,157,194,210,5,0.597222222,0.9,9.5,100,.,6.8,7,.,85,10.5,64.7,11,38.2,24,.,8.92,.,17,2.364,10,4,41.1,15.6,2.39,2.27,25.45,24.851,3.6,10.9,4.87,12.3,0.759,0,1.143,1.093,0.05,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,417,PRLAUR,erect,no,yes,birds,none,both,no,both,0.558051955,0.043982151,127988.4847,3.027777778,1.06824147,0.483502538,0.047976424,.,.,.,.,.,.,.,.,NE,pebbly_to_boulder,,2034,37.346,.,"fynbos,_laurifolia_dominant,_leucodendron--hybrid_laurifolia_x_magnifica",medium,PR_2034,2034,.,Sand,4.1,.,1.25,11,6,55,0.06,0.14,0.69,0.26,0.11,0.4,38.9,0.09,85.44,1.26,4.4,0.4,95.2,Sa,2.34,5.86,28.69,10.91,2.39,56.2,1.8,0.1,4.55,7,199001.2541,498.2030945,18.7000452,8.524252224,10.8858079,9.966335952,14.68238511,33.43364086,68.57373362,92.75418425,89.3893096,71.4536108,32.19568052,29.79754419,25.38235693,15.11576992,23.77444143,23.79128032,22.4489904,18.98094553,16.6400919,14.73693853,13.93431028,13.58127223,14.96741226,18.39973079,20.04889796,20.04889796,12.88285704,12.96565199,12.23778905,9.948876646,7.032795933,4.496786952,3.846267806,4.128036989,5.618805965,8.124085532,9.653478516,11.62979386,27.85685582,27.78527636,26.31267998,23.70537972,21.11776331,18.39999424,17.60118951,18.01818334,20.11839763,23.33166822,24.8891698,26.74373118,10.26698307,10.64263483,9.560885947,7.180503219,4.20311654,1.919432225,1.302946465,1.735215139,3.119004863,5.169641359,7.028793934,9.157872622,49.65,6.309875369,53.95,13.61231955
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,4,1,1,CCM,1,215,236,225,5,0.611111111,0,12.8,97.4,.,10.4,10.6,.,116.8,11.8,205.5,12.1,37.2,64.5,.,8.99,.,19.5,1.758,14,9,20,19.7,1.786,1.674,21.84,21.373,3,10.7,4.47,10.45,0.81,0.5,0.869,0.818,0.051,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,420,PRLAUR,erect,no,yes,birds,none,both,no,both,0.512069918,0.038272793,166818.5699,3.566666667,1.02301496,0.494311718,0.040705128,.,.,.,.,.,.,.,.,NE,pebbly_to_boulder,,2034,37.346,.,"fynbos,_laurifolia_dominant,_leucodendron--hybrid_laurifolia_x_magnifica",medium,PR_2034,2034,.,Sand,4.1,.,1.25,11,6,55,0.06,0.14,0.69,0.26,0.11,0.4,38.9,0.09,85.44,1.26,4.4,0.4,95.2,Sa,2.34,5.86,28.69,10.91,2.39,56.2,1.8,0.1,4.55,7,199001.2541,498.2030945,18.7000452,8.524252224,10.8858079,9.966335952,14.68238511,33.43364086,68.57373362,92.75418425,89.3893096,71.4536108,32.19568052,29.79754419,25.38235693,15.11576992,23.77444143,23.79128032,22.4489904,18.98094553,16.6400919,14.73693853,13.93431028,13.58127223,14.96741226,18.39973079,20.04889796,20.04889796,12.88285704,12.96565199,12.23778905,9.948876646,7.032795933,4.496786952,3.846267806,4.128036989,5.618805965,8.124085532,9.653478516,11.62979386,27.85685582,27.78527636,26.31267998,23.70537972,21.11776331,18.39999424,17.60118951,18.01818334,20.11839763,23.33166822,24.8891698,26.74373118,10.26698307,10.64263483,9.560885947,7.180503219,4.20311654,1.919432225,1.302946465,1.735215139,3.119004863,5.169641359,7.028793934,9.157872622,49.65,6.309875369,53.95,13.61231955
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,5,1,1,CCM,1,210,190,178,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,2.502,13,7,.,.,2.49,2.35,26.96,26.484,3.4,11.9,5.16,9.22,0.836,0,1.096,1.047,0.049,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,421,PRLAUR,erect,no,yes,birds,none,both,no,both,.,0.039532933,106248.6635,3.5,1.282846715,0.43804956,0.052151335,.,.,.,.,.,.,.,.,NE,pebbly_to_boulder,,2034,37.346,.,"fynbos,_laurifolia_dominant,_leucodendron--hybrid_laurifolia_x_magnifica",medium,PR_2034,2034,.,Sand,4.1,.,1.25,11,6,55,0.06,0.14,0.69,0.26,0.11,0.4,38.9,0.09,85.44,1.26,4.4,0.4,95.2,Sa,2.34,5.86,28.69,10.91,2.39,56.2,1.8,0.1,4.55,7,199001.2541,498.2030945,18.7000452,8.524252224,10.8858079,9.966335952,14.68238511,33.43364086,68.57373362,92.75418425,89.3893096,71.4536108,32.19568052,29.79754419,25.38235693,15.11576992,23.77444143,23.79128032,22.4489904,18.98094553,16.6400919,14.73693853,13.93431028,13.58127223,14.96741226,18.39973079,20.04889796,20.04889796,12.88285704,12.96565199,12.23778905,9.948876646,7.032795933,4.496786952,3.846267806,4.128036989,5.618805965,8.124085532,9.653478516,11.62979386,27.85685582,27.78527636,26.31267998,23.70537972,21.11776331,18.39999424,17.60118951,18.01818334,20.11839763,23.33166822,24.8891698,26.74373118,10.26698307,10.64263483,9.560885947,7.180503219,4.20311654,1.919432225,1.302946465,1.735215139,3.119004863,5.169641359,7.028793934,9.157872622,49.65,6.309875369,53.95,13.61231955
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,6,1,1,CCM,1,125,118,98,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,2.808,9,6,.,.,2.818,2.698,32.3,31.713,3.5,12.6,5.68,10.33,0.787,0,1.254,1.209,0.045,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,422,PRLAUR,erect,no,yes,birds,none,both,no,both,.,0.038122859,36329.37745,3.6,1.23923445,0.446581197,0.048111455,.,.,.,.,.,.,.,.,NE,pebbly_to_boulder,,2034,37.346,.,"fynbos,_laurifolia_dominant,_leucodendron--hybrid_laurifolia_x_magnifica",medium,PR_2034,2034,.,Sand,4.1,.,1.25,11,6,55,0.06,0.14,0.69,0.26,0.11,0.4,38.9,0.09,85.44,1.26,4.4,0.4,95.2,Sa,2.34,5.86,28.69,10.91,2.39,56.2,1.8,0.1,4.55,7,199001.2541,498.2030945,18.7000452,8.524252224,10.8858079,9.966335952,14.68238511,33.43364086,68.57373362,92.75418425,89.3893096,71.4536108,32.19568052,29.79754419,25.38235693,15.11576992,23.77444143,23.79128032,22.4489904,18.98094553,16.6400919,14.73693853,13.93431028,13.58127223,14.96741226,18.39973079,20.04889796,20.04889796,12.88285704,12.96565199,12.23778905,9.948876646,7.032795933,4.496786952,3.846267806,4.128036989,5.618805965,8.124085532,9.653478516,11.62979386,27.85685582,27.78527636,26.31267998,23.70537972,21.11776331,18.39999424,17.60118951,18.01818334,20.11839763,23.33166822,24.8891698,26.74373118,10.26698307,10.64263483,9.560885947,7.180503219,4.20311654,1.919432225,1.302946465,1.735215139,3.119004863,5.169641359,7.028793934,9.157872622,49.65,6.309875369,53.95,13.61231955
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,7,1,1,CCM,1,160,180,160,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.5,2.578,8,6,.,.,2.57,2.462,28.94,28.385,3.8,11.4,6.16,9.01,0.879,0.5,1.164,1.124,0.04,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,423,PRLAUR,erect,no,yes,birds,none,both,no,both,.,0.039598402,90477.86842,3,1.214776632,0.451512801,0.04885971,.,.,.,.,.,.,.,.,NE,pebbly_to_boulder,,2034,37.346,.,"fynbos,_laurifolia_dominant,_leucodendron--hybrid_laurifolia_x_magnifica",medium,PR_2034,2034,.,Sand,4.1,.,1.25,11,6,55,0.06,0.14,0.69,0.26,0.11,0.4,38.9,0.09,85.44,1.26,4.4,0.4,95.2,Sa,2.34,5.86,28.69,10.91,2.39,56.2,1.8,0.1,4.55,7,199001.2541,498.2030945,18.7000452,8.524252224,10.8858079,9.966335952,14.68238511,33.43364086,68.57373362,92.75418425,89.3893096,71.4536108,32.19568052,29.79754419,25.38235693,15.11576992,23.77444143,23.79128032,22.4489904,18.98094553,16.6400919,14.73693853,13.93431028,13.58127223,14.96741226,18.39973079,20.04889796,20.04889796,12.88285704,12.96565199,12.23778905,9.948876646,7.032795933,4.496786952,3.846267806,4.128036989,5.618805965,8.124085532,9.653478516,11.62979386,27.85685582,27.78527636,26.31267998,23.70537972,21.11776331,18.39999424,17.60118951,18.01818334,20.11839763,23.33166822,24.8891698,26.74373118,10.26698307,10.64263483,9.560885947,7.180503219,4.20311654,1.919432225,1.302946465,1.735215139,3.119004863,5.169641359,7.028793934,9.157872622,49.65,6.309875369,53.95,13.61231955
8/18/2011,Middleberg,Cedarberg,PR_2034,laurifolia,53,8,1,1,CCM,1,180,110,124,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,1.228,9,5,.,.,1.23,1.174,15.21,14.887,2.9,8.2,4.34,7.45,0.686,0,0.59,0.566,0.024,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,424,PRLAUR,erect,no,yes,birds,none,both,no,both,.,0.038020592,42851.32379,2.827586207,1.081355932,0.480456026,0.041946088,.,.,.,.,.,.,.,.,NE,pebbly_to_boulder,,2034,37.346,.,"fynbos,_laurifolia_dominant,_leucodendron--hybrid_laurifolia_x_magnifica",medium,PR_2034,2034,.,Sand,4.1,.,1.25,11,6,55,0.06,0.14,0.69,0.26,0.11,0.4,38.9,0.09,85.44,1.26,4.4,0.4,95.2,Sa,2.34,5.86,28.69,10.91,2.39,56.2,1.8,0.1,4.55,7,199001.2541,498.2030945,18.7000452,8.524252224,10.8858079,9.966335952,14.68238511,33.43364086,68.57373362,92.75418425,89.3893096,71.4536108,32.19568052,29.79754419,25.38235693,15.11576992,23.77444143,23.79128032,22.4489904,18.98094553,16.6400919,14.73693853,13.93431028,13.58127223,14.96741226,18.39973079,20.04889796,20.04889796,12.88285704,12.96565199,12.23778905,9.948876646,7.032795933,4.496786952,3.846267806,4.128036989,5.618805965,8.124085532,9.653478516,11.62979386,27.85685582,27.78527636,26.31267998,23.70537972,21.11776331,18.39999424,17.60118951,18.01818334,20.11839763,23.33166822,24.8891698,26.74373118,10.26698307,10.64263483,9.560885947,7.180503219,4.20311654,1.919432225,1.302946465,1.735215139,3.119004863,5.169641359,7.028793934,9.157872622,49.65,6.309875369,53.95,13.61231955
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,1,1,1,CCM,1,23,74,35,.,0.475,0,17.8,41.1,.,19.5,17.7,upper,225.8,17.3,251.2,16.8,223.4,106,.,8.02,.,9,4.506,.,.,51.8,63.5,4.674,3.93,52.99,52.762,5,21.5,3.3,6.9,0.73,0,2.469,2.061,0.408,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,441,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,0.532715544,0.039061982,8136.724973,4.3,0.825030377,0.547936085,0.038441215,.,.,.,.,.,.,.,.,N,none,leached_sand,2036,39.067,.,"seep,_some_large_restios,_also_outside_of_seep",low,PR_2036,2036,.,Sand,3.4,.,1.64,11,5,29,0.05,0.07,0.5,0.32,0.04,0.2,1.9,0.09,75.65,1.38,2.4,0.4,97.2,Sa,1.99,2.83,19.5,12.2,2.58,56.55,3.9,0,4.75,25.85,198419.8536,503.1743347,14.09819784,6.936907482,10.1456249,9.484593213,15.06632471,35.47044587,67.94126616,97.46561766,95.62960339,69.43177567,36.13548174,26.68639638,23.92030758,11.80914425,18.53423338,17.65170299,16.30237505,13.00853162,13.3454006,12.25659757,10.78504939,10.19536013,10.60298239,13.79064618,14.59767432,14.59767432,11.61991758,11.53131374,10.92681482,8.298040072,5.550370097,2.851471517,1.859119602,2.100788666,3.769964357,6.63082242,8.166662004,10.16014247,22.68211055,21.73564296,20.22985077,17.7809049,17.87734191,15.97843067,14.53129572,14.69387725,15.82806342,18.80227711,19.48124936,21.69394059,8.998253131,9.161317539,8.195837334,5.47928197,2.652182899,0.177521549,-0.777771043,-0.395165229,1.192975061,3.61935307,5.504132407,7.648601655,49.5,6.436923909,6,10.51847938
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,2,1,1,CCM,1,18,40,24,.,0.477083333,0,18.7,50,.,12.8,12,.,190.9,17.3,125.9,17.2,171.2,138,.,.,.,13,5.38,.,.,59.1,59.3,5.578,5.028,68.1,67.892,5.7,24.7,3.58,5.8,0.679,0,2.844,2.511,0.333,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,442,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.036985016,3015.928947,4.333333333,0.891701828,0.528624535,0.037239354,.,.,.,.,.,.,.,.,N,none,leached_sand,2036,39.067,.,"seep,_some_large_restios,_also_outside_of_seep",low,PR_2036,2036,.,Sand,3.4,.,1.64,11,5,29,0.05,0.07,0.5,0.32,0.04,0.2,1.9,0.09,75.65,1.38,2.4,0.4,97.2,Sa,1.99,2.83,19.5,12.2,2.58,56.55,3.9,0,4.75,25.85,198419.8536,503.1743347,14.09819784,6.936907482,10.1456249,9.484593213,15.06632471,35.47044587,67.94126616,97.46561766,95.62960339,69.43177567,36.13548174,26.68639638,23.92030758,11.80914425,18.53423338,17.65170299,16.30237505,13.00853162,13.3454006,12.25659757,10.78504939,10.19536013,10.60298239,13.79064618,14.59767432,14.59767432,11.61991758,11.53131374,10.92681482,8.298040072,5.550370097,2.851471517,1.859119602,2.100788666,3.769964357,6.63082242,8.166662004,10.16014247,22.68211055,21.73564296,20.22985077,17.7809049,17.87734191,15.97843067,14.53129572,14.69387725,15.82806342,18.80227711,19.48124936,21.69394059,8.998253131,9.161317539,8.195837334,5.47928197,2.652182899,0.177521549,-0.777771043,-0.395165229,1.192975061,3.61935307,5.504132407,7.648601655,49.5,6.436923909,6,10.51847938
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,3,1,1,CCM,1,19,65,43,.,0.479861111,0.3,18.8,56.1,.,16.5,16.9,lower,175.7,16.6,155.7,17,108.4,67.8,.,.,.,15,5.302,.,.,52.9,59.3,5.39,4.77,53.81,53.57,6,19.9,3.75,6.4,0.866,0,2.817,2.48,0.337,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,443,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.046294568,8780.751467,3.316666667,0.882144125,0.53130894,0.046181007,.,.,.,.,.,.,.,.,N,none,leached_sand,2036,39.067,.,"seep,_some_large_restios,_also_outside_of_seep",low,PR_2036,2036,.,Sand,3.4,.,1.64,11,5,29,0.05,0.07,0.5,0.32,0.04,0.2,1.9,0.09,75.65,1.38,2.4,0.4,97.2,Sa,1.99,2.83,19.5,12.2,2.58,56.55,3.9,0,4.75,25.85,198419.8536,503.1743347,14.09819784,6.936907482,10.1456249,9.484593213,15.06632471,35.47044587,67.94126616,97.46561766,95.62960339,69.43177567,36.13548174,26.68639638,23.92030758,11.80914425,18.53423338,17.65170299,16.30237505,13.00853162,13.3454006,12.25659757,10.78504939,10.19536013,10.60298239,13.79064618,14.59767432,14.59767432,11.61991758,11.53131374,10.92681482,8.298040072,5.550370097,2.851471517,1.859119602,2.100788666,3.769964357,6.63082242,8.166662004,10.16014247,22.68211055,21.73564296,20.22985077,17.7809049,17.87734191,15.97843067,14.53129572,14.69387725,15.82806342,18.80227711,19.48124936,21.69394059,8.998253131,9.161317539,8.195837334,5.47928197,2.652182899,0.177521549,-0.777771043,-0.395165229,1.192975061,3.61935307,5.504132407,7.648601655,49.5,6.436923909,6,10.51847938
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,4,1,1,CCM,1,17,27,26,.,0.482638889,0,16.8,40.05,.,17.1,14.2,upper,189,16.7,129.1,16.9,96.8,90.2,.,11.27,.,15,3.47,.,.,51.6,32.5,3.526,3.214,37.68,37.529,4.4,17.2,3.03,5,0.79,0,1.974,1.799,0.175,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,444,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,0.731681853,0.047936901,2205.398043,3.909090909,0.757852077,0.568876081,0.03970276,.,.,.,.,.,.,.,.,N,none,leached_sand,2036,39.067,.,"seep,_some_large_restios,_also_outside_of_seep",low,PR_2036,2036,.,Sand,3.4,.,1.64,11,5,29,0.05,0.07,0.5,0.32,0.04,0.2,1.9,0.09,75.65,1.38,2.4,0.4,97.2,Sa,1.99,2.83,19.5,12.2,2.58,56.55,3.9,0,4.75,25.85,198419.8536,503.1743347,14.09819784,6.936907482,10.1456249,9.484593213,15.06632471,35.47044587,67.94126616,97.46561766,95.62960339,69.43177567,36.13548174,26.68639638,23.92030758,11.80914425,18.53423338,17.65170299,16.30237505,13.00853162,13.3454006,12.25659757,10.78504939,10.19536013,10.60298239,13.79064618,14.59767432,14.59767432,11.61991758,11.53131374,10.92681482,8.298040072,5.550370097,2.851471517,1.859119602,2.100788666,3.769964357,6.63082242,8.166662004,10.16014247,22.68211055,21.73564296,20.22985077,17.7809049,17.87734191,15.97843067,14.53129572,14.69387725,15.82806342,18.80227711,19.48124936,21.69394059,8.998253131,9.161317539,8.195837334,5.47928197,2.652182899,0.177521549,-0.777771043,-0.395165229,1.192975061,3.61935307,5.504132407,7.648601655,49.5,6.436923909,6,10.51847938
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,5,1,1,CCM,1,19,45,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,4.464,.,.,.,.,4.554,4.104,58.18,57.991,7.7,19.1,3.64,5.2,0.768,0,2.45,2.199,0.251,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,445,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.03791986,5089.380099,2.480519481,0.822040816,0.548835125,0.034616707,.,.,.,.,.,.,.,.,N,none,leached_sand,2036,39.067,.,"seep,_some_large_restios,_also_outside_of_seep",low,PR_2036,2036,.,Sand,3.4,.,1.64,11,5,29,0.05,0.07,0.5,0.32,0.04,0.2,1.9,0.09,75.65,1.38,2.4,0.4,97.2,Sa,1.99,2.83,19.5,12.2,2.58,56.55,3.9,0,4.75,25.85,198419.8536,503.1743347,14.09819784,6.936907482,10.1456249,9.484593213,15.06632471,35.47044587,67.94126616,97.46561766,95.62960339,69.43177567,36.13548174,26.68639638,23.92030758,11.80914425,18.53423338,17.65170299,16.30237505,13.00853162,13.3454006,12.25659757,10.78504939,10.19536013,10.60298239,13.79064618,14.59767432,14.59767432,11.61991758,11.53131374,10.92681482,8.298040072,5.550370097,2.851471517,1.859119602,2.100788666,3.769964357,6.63082242,8.166662004,10.16014247,22.68211055,21.73564296,20.22985077,17.7809049,17.87734191,15.97843067,14.53129572,14.69387725,15.82806342,18.80227711,19.48124936,21.69394059,8.998253131,9.161317539,8.195837334,5.47928197,2.652182899,0.177521549,-0.777771043,-0.395165229,1.192975061,3.61935307,5.504132407,7.648601655,49.5,6.436923909,6,10.51847938
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,6,1,1,CCM,1,19,22,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,4.31,.,.,.,.,4.388,3.972,40.47,40.27,4.5,18.2,3.39,5.9,0.917,0,2.429,2.192,0.237,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.054432594,2419.026343,4.044444444,0.774392754,0.563573086,0.046478873,.,.,.,.,.,.,.,.,N,none,leached_sand,2036,39.067,.,"seep,_some_large_restios,_also_outside_of_seep",low,PR_2036,2036,.,Sand,3.4,.,1.64,11,5,29,0.05,0.07,0.5,0.32,0.04,0.2,1.9,0.09,75.65,1.38,2.4,0.4,97.2,Sa,1.99,2.83,19.5,12.2,2.58,56.55,3.9,0,4.75,25.85,198419.8536,503.1743347,14.09819784,6.936907482,10.1456249,9.484593213,15.06632471,35.47044587,67.94126616,97.46561766,95.62960339,69.43177567,36.13548174,26.68639638,23.92030758,11.80914425,18.53423338,17.65170299,16.30237505,13.00853162,13.3454006,12.25659757,10.78504939,10.19536013,10.60298239,13.79064618,14.59767432,14.59767432,11.61991758,11.53131374,10.92681482,8.298040072,5.550370097,2.851471517,1.859119602,2.100788666,3.769964357,6.63082242,8.166662004,10.16014247,22.68211055,21.73564296,20.22985077,17.7809049,17.87734191,15.97843067,14.53129572,14.69387725,15.82806342,18.80227711,19.48124936,21.69394059,8.998253131,9.161317539,8.195837334,5.47928197,2.652182899,0.177521549,-0.777771043,-0.395165229,1.192975061,3.61935307,5.504132407,7.648601655,49.5,6.436923909,6,10.51847938
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,7,1,1,CCM,1,13,58,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,4.492,.,.,.,.,5.036,4.708,48.45,48.321,5.6,15.1,3.79,3.4,0.976,0,2.655,2.47,0.185,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,447,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.051116344,9110.618695,2.696428571,0.691902072,0.591050757,0.037915377,.,.,.,.,.,.,.,.,N,none,leached_sand,2036,39.067,.,"seep,_some_large_restios,_also_outside_of_seep",low,PR_2036,2036,.,Sand,3.4,.,1.64,11,5,29,0.05,0.07,0.5,0.32,0.04,0.2,1.9,0.09,75.65,1.38,2.4,0.4,97.2,Sa,1.99,2.83,19.5,12.2,2.58,56.55,3.9,0,4.75,25.85,198419.8536,503.1743347,14.09819784,6.936907482,10.1456249,9.484593213,15.06632471,35.47044587,67.94126616,97.46561766,95.62960339,69.43177567,36.13548174,26.68639638,23.92030758,11.80914425,18.53423338,17.65170299,16.30237505,13.00853162,13.3454006,12.25659757,10.78504939,10.19536013,10.60298239,13.79064618,14.59767432,14.59767432,11.61991758,11.53131374,10.92681482,8.298040072,5.550370097,2.851471517,1.859119602,2.100788666,3.769964357,6.63082242,8.166662004,10.16014247,22.68211055,21.73564296,20.22985077,17.7809049,17.87734191,15.97843067,14.53129572,14.69387725,15.82806342,18.80227711,19.48124936,21.69394059,8.998253131,9.161317539,8.195837334,5.47928197,2.652182899,0.177521549,-0.777771043,-0.395165229,1.192975061,3.61935307,5.504132407,7.648601655,49.5,6.436923909,6,10.51847938
8/19/2011,Sneeuberg_Hut_2,Cedarberg,PR_2036,scolopendriifolia,56,8,1,1,CCM,1,13,16,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,5.28,.,.,.,.,5.464,5.168,66.87,66.752,6.7,16.5,3.57,3.3,0.76,0,2.961,2.79,0.171,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,448,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.041796382,753.9822369,2.462686567,0.783181358,0.560795455,0.034679228,.,.,.,.,.,.,.,.,N,none,leached_sand,2036,39.067,.,"seep,_some_large_restios,_also_outside_of_seep",low,PR_2036,2036,.,Sand,3.4,.,1.64,11,5,29,0.05,0.07,0.5,0.32,0.04,0.2,1.9,0.09,75.65,1.38,2.4,0.4,97.2,Sa,1.99,2.83,19.5,12.2,2.58,56.55,3.9,0,4.75,25.85,198419.8536,503.1743347,14.09819784,6.936907482,10.1456249,9.484593213,15.06632471,35.47044587,67.94126616,97.46561766,95.62960339,69.43177567,36.13548174,26.68639638,23.92030758,11.80914425,18.53423338,17.65170299,16.30237505,13.00853162,13.3454006,12.25659757,10.78504939,10.19536013,10.60298239,13.79064618,14.59767432,14.59767432,11.61991758,11.53131374,10.92681482,8.298040072,5.550370097,2.851471517,1.859119602,2.100788666,3.769964357,6.63082242,8.166662004,10.16014247,22.68211055,21.73564296,20.22985077,17.7809049,17.87734191,15.97843067,14.53129572,14.69387725,15.82806342,18.80227711,19.48124936,21.69394059,8.998253131,9.161317539,8.195837334,5.47928197,2.652182899,0.177521549,-0.777771043,-0.395165229,1.192975061,3.61935307,5.504132407,7.648601655,49.5,6.436923909,6,10.51847938
